,Prov.Id,Prov.State,DRG Charges 039,DRG Charges 057,DRG Charges 064,DRG Charges 065,DRG Charges 066,DRG Charges 069,DRG Charges 074,DRG Charges 101,DRG Charges 149,DRG Charges 176,DRG Charges 177,DRG Charges 178,DRG Charges 189,DRG Charges 190,DRG Charges 191,DRG Charges 192,DRG Charges 193,DRG Charges 194,DRG Charges 195,DRG Charges 202,DRG Charges 203,DRG Charges 207,DRG Charges 208,DRG Charges 238,DRG Charges 243,DRG Charges 244,DRG Charges 246,DRG Charges 247,DRG Charges 249,DRG Charges 251,DRG Charges 252,DRG Charges 253,DRG Charges 254,DRG Charges 280,DRG Charges 281,DRG Charges 282,DRG Charges 286,DRG Charges 287,DRG Charges 291,DRG Charges 292,DRG Charges 293,DRG Charges 300,DRG Charges 301,DRG Charges 303,DRG Charges 305,DRG Charges 308,DRG Charges 309,DRG Charges 310,DRG Charges 312,DRG Charges 313,DRG Charges 314,DRG Charges 315,DRG Charges 329,DRG Charges 330,DRG Charges 372,DRG Charges 377,DRG Charges 378,DRG Charges 379,DRG Charges 389,DRG Charges 390,DRG Charges 391,DRG Charges 392,DRG Charges 394,DRG Charges 418,DRG Charges 419,DRG Charges 439,DRG Charges 460,DRG Charges 469,DRG Charges 470,DRG Charges 473,DRG Charges 480,DRG Charges 481,DRG Charges 482,DRG Charges 491,DRG Charges 536,DRG Charges 552,DRG Charges 563,DRG Charges 602,DRG Charges 603,DRG Charges 638,DRG Charges 640,DRG Charges 641,DRG Charges 682,DRG Charges 683,DRG Charges 684,DRG Charges 689,DRG Charges 690,DRG Charges 698,DRG Charges 699,DRG Charges 811,DRG Charges 812,DRG Charges 853,DRG Charges 870,DRG Charges 871,DRG Charges 872,DRG Charges 885,DRG Charges 897,DRG Charges 917,DRG Charges 918,DRG Charges 948
2695,160013,IA,,,,,,,,,,,,,19756.94,17563.94,,,21115.41,19588.82,11023.4,,,,,,,,,,,,,,,,,,,,23749.5,12617.4,13378.92,,,,,,,10068.41,,,,,,,,,15054.47,,,,,15124.0,,,,,,,44705.8,,,,,,,,,,11680.19,,,12408.9,,12567.25,,,12391.05,,,,,,,23387.76,14053.64,,,,,11138.06
2696,170191,KS,,,,,,,,,,,,,14664.58,,,,,15610.6,11431.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13954.18,,,,,10220.38,,,,,,,30953.64,,,29028.54,,,,,7140.14,,8799.75,,,9148.8,,,,,9340.23,,,,,,,,,,,,,
2697,180016,KY,,,,,,,,,,,,,23906.7,19655.81,18550.4,12048.16,20856.95,17380.6,14744.86,,,,43954.96,,,,,,,,,,,,,,,,25277.36,20492.27,,,,,,22913.54,,,,,,,,,,,19172.52,,,,,15152.85,,,,,,,33219.25,34035.92,,29637.61,,,,,,,,,,,,15601.64,,18100.8,13013.56,,,,12883.2,,,26892.33,15585.0,,,,,
2698,180064,KY,,,,,,,,,,,,,12765.35,9499.96,10002.69,6386.45,16058.78,10146.03,8104.43,,,,,,,,,,,,,,,,,,,,9483.72,9833.15,5816.26,,,,,,,,,,,,,,,,14773.41,,,,,11250.65,,,,,,,33099.35,,,25589.08,,,,,,,8025.29,,,8732.42,,10405.33,,14718.81,6874.34,,,,8030.81,,,18842.78,,,,,,
2699,180101,KY,,,,,,,,,,,,,19111.72,19667.07,15344.46,12125.28,,16639.76,,,,,,,,,,,,,,,,,,,,,,14294.92,,,,,,,,,7939.18,6508.27,,,,,,,,,,,,12553.88,,,,,,,41722.35,,,,,,,,,,,,,10565.33,,18150.33,,,12179.66,,,,,,,33732.23,,,,,,
2700,240069,MN,,,,,,,,,,,,,26763.81,28057.0,,,32538.12,18185.55,12871.71,,,,,,,,,,,,,,,29224.55,,,,,28646.96,18612.61,14044.21,,,,,,,,,,,,,,,,,,,,,14932.5,,,,,,,48373.97,,,,,,,,,,15270.94,,,13278.84,,,,,17134.82,,,,,,,27077.29,,,,,,
2701,240071,MN,,,,,,,,,,,,,13550.07,14786.92,7544.83,,13942.5,9374.76,,,,,,,,,,,,,,,,,,,,,,10732.88,,,,7854.45,,,,7608.36,,,,,,,,,8772.66,,,,,8868.82,,,,,,,23887.85,,,,,,,,,,8130.25,,,7194.94,,,,,,,,,9909.45,,,12977.15,13078.38,,,,,
2702,250044,MS,,,,,,,,,,,,,19149.5,16128.76,15072.66,11665.97,,16121.75,13632.35,,11529.86,,,,,,,,,,,,,,,,,,22058.86,14792.18,11847.42,,10986.46,,,,,,,,,,,,,,20526.5,,,,,15472.28,,,,,,,,,,,,,,,,,13065.42,,,,,,,,11586.65,,,,,,,25343.78,22592.64,,,,,
2703,260219,MO,,,,,,,,,,,,,17511.42,12879.31,,,18276.28,12152.57,11805.18,,,,,,,,,,,,,,,,,,,,19839.5,11559.95,,,,,,,,,,,,,,,,,9352.84,,,,,12271.64,,,,,,,25637.13,,,,,,,,,,10116.15,,8152.92,7601.33,20854.81,9217.55,,17417.0,9569.64,,,,,,,18923.2,13887.0,,,,,
2704,290049,NV,,,,,,,,,,,,,41475.0,21009.61,,18420.82,43139.05,26043.37,21990.76,,,,,,,,,,,,,,,,,,,,34094.0,25543.21,17130.06,,,,,,,21824.0,,24748.6,,,,,,,28848.52,,,,,21585.2,,,,,,,37145.07,,,,,,,,,,20759.38,,,18252.58,,28041.23,,,19228.95,,,,21673.41,,,36851.31,,,20895.61,,,
2705,330096,NY,,,,,,,,,,,,,7987.41,7795.29,,,9888.69,7749.29,6494.45,,,,,,,,,,,,,,,13342.91,,,,,11958.23,6349.27,5758.84,,,,,,6176.46,5473.33,,,,,,,,,8714.43,,,,,6830.39,,,,,,,,,,,,,,,,,7337.18,5139.0,,4878.6,,8254.73,,,5055.81,,,,,,,12341.14,8187.32,,,,,
2706,330115,NY,,,,,,,,,,,,,21563.88,16205.5,15406.65,11742.05,24754.07,14767.37,13342.35,,,,,,,,,,,,,,,,,,,,21669.33,14906.68,9947.46,,,,,,,8616.0,10582.64,9353.18,,,,30711.0,14160.18,,19808.61,,,,,11925.27,15010.08,,,,,,38721.43,,,,,,,,,,12090.0,,,9814.66,,17581.81,,,11736.0,,,,12223.78,,,29480.82,,,,,,
2707,340159,NC,,,,,,,,,,,,,13675.09,13304.35,,8437.2,17471.93,14010.73,10710.2,,,,,,,,,,,,,,,,,,,,15118.4,16281.92,8492.88,,,,,,,,,6771.04,,,,,,,,,,7705.87,,10926.88,,,,,,,41200.56,,,,,,,,,,9450.8,,,12417.93,17818.28,12085.21,,12050.76,11206.15,,,,10692.58,,,30642.5,,,,,,8922.15
2708,360032,OH,,,,,,,,,,,,,16460.0,10737.15,9319.51,9508.64,,9778.7,,,,,,,,,,,,,,,,,,,,,14321.05,9934.66,,,,,,9517.46,8429.12,6671.14,,,,,,26863.0,,,14533.92,,,,,9960.36,,,,,,,28873.5,,,26661.0,,,,,,,8216.0,,,8566.91,,11569.24,,,8666.78,,,,12002.25,,,14341.23,15128.0,,,,,
2709,360071,OH,,,,,,,,,,,,,14907.23,15761.47,10879.54,,15156.34,13618.27,,,,,,,,,,,,,,,,,,,,,14755.0,12378.07,,,,,,,11349.18,,,,,,,,,,20701.5,,,,,12388.25,,,,,,,38003.7,,,,,,,,,,10144.27,,,,,,,,,,,,,,,21638.38,,,,,,
2710,360116,OH,,,,,,,,,,,,,16345.78,14489.9,,10441.3,,12042.0,,,,,,,,,,,,,,,,,,,,,15639.36,14154.33,,,,,,,,,,,,,,,,,12331.9,,,,,,,,,,,,,,,,,,,,,,,,,13371.0,,,,,13380.0,,,,,,,23143.75,13723.52,,,,,
2711,370171,OK,,,,,,,,,,,,,9486.0,,,,,8184.0,5728.8,,,,,,,,,,,,,,,,,,,,,7554.46,7161.0,,,,,,,,,,,,,,,,,,,,,6510.0,,,,,,,,,,,,,,,,,12118.61,,,5193.69,,,,,6245.68,,,,3534.0,,,,,,,,,
2712,390150,PA,,,,,,,,,,,,,15462.76,10976.06,10771.65,8470.89,14034.73,9937.92,9970.11,,,,,,,,,,,,,,,13805.33,,,,,15804.03,11633.2,6977.76,,,,,,13740.58,9503.63,7416.58,,,,,,,,12680.0,,,,,7830.73,,,,,,,35280.73,,,,,,,,,,6698.42,,,7478.65,,11022.5,,,9089.45,,,,,,,16076.81,,,,,,
2713,390236,PA,,,,,,,,,,,,,15694.07,17746.03,12016.62,9948.72,21757.94,13371.57,11247.5,,,,,,,,,,,,,,,,,,,,15264.0,15638.07,,,,,,,,,,,,,,,,,,,,,,9563.69,,,,,,,,,,,,,,,,,12578.69,,,8801.6,,,,,9437.33,,,,,,,22083.0,,,,,,9816.5
2714,420019,SC,,,,,,,,,,,,,22065.16,,12966.25,8544.16,,,,,,,,,,,,,,,,,,,,,,,18012.46,13156.95,,,,,,,17493.64,,13598.78,,,,,,,,19417.58,,,,,13346.26,,,,,,,,,,,,,,,,,,12414.56,,9502.06,,14038.77,,,10911.69,,,,,,,31628.12,14604.21,,,,,
2715,420033,SC,,,,,,,,,,,,,17895.93,21824.08,12642.04,,23659.23,20616.11,13465.5,,,,,,,,,,,,,,,,,,,,20227.82,17961.25,,,,,,,,,,,,,98720.0,,,,26300.1,,,16459.68,,20869.55,,,,,,,46835.01,,,39953.35,,,,,,,14290.57,,,13225.33,27545.64,16756.93,,,15438.92,,,,,,,34285.35,29460.78,,,,,
2716,420039,SC,,,,,,,,,,,,,28120.77,27363.51,19683.25,16314.05,26230.14,21781.04,,,,,,,,,,,,,,,,,,,,,25554.5,20366.9,17452.35,,,,11934.18,,,9113.38,19088.18,12551.17,,,,,,,20656.89,,,,,14211.5,,,,20365.27,,,,,,,,,,12856.92,,,14515.36,,,13399.17,25726.25,19140.43,,,14541.9,,,,,,,39846.04,18648.9,,,,,16707.33
2717,420057,SC,,,,,,,,,,,,,15392.27,,,,29253.81,19053.46,,,,,,,,,,,,,,,,,,,,,,19643.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11792.07,,,,,15351.73,,,,,,,,22349.29,,,,,
2718,420103,SC,,,,,,,,,,,,,24321.93,,18469.81,13522.58,29283.41,,,,,,,,,,,,,,,,,,,,,,23300.93,18491.78,,,,,,,,,,,,,,,,,16833.63,,,,,17596.22,,,,,,,44648.81,,,,,33846.0,,,,,18416.41,,,13432.66,,15869.28,,,13149.38,,,,,,,42031.9,17738.45,,,,,
2719,440020,TN,,,,,,,,,,,,,17422.0,18017.57,16379.22,13641.0,,18267.81,14241.52,,,,35551.0,,,,,,,,,,,,,,,,16993.06,14503.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19473.37,,,10739.4,,10979.33,,,12098.76,,,,11442.11,,,20995.43,14327.53,,,,,
2720,440032,TN,,,,,,,,,,,,,14212.4,12619.69,11651.0,,18577.18,11058.66,,,,,,,,,,,,,,,,,,,,,16279.35,13271.53,,,,,,,,,,,17501.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10269.72,,,10224.57,8569.66,,,,,,,17823.08,11889.1,,,,,
2721,440061,TN,,,,,,,,,,,,,27901.63,26166.24,27334.53,18586.34,41938.0,25990.66,20694.91,,19019.8,,,,,,,,,,,,,,,,,,31516.33,24985.73,20964.9,,,,,,,,25351.27,,,,,,,,34226.16,,,,,18966.91,,,,,,,86585.81,,,,,,,,,,20783.61,,,18804.53,,27324.3,,27896.52,18236.47,,,,22343.27,,,40149.4,,,,,13686.73,
2722,440110,TN,,,,,,,,,,,,,14343.85,15083.82,12223.44,,16573.47,10696.68,10835.72,8136.71,,,,,,,,,,,,,,14338.36,,,,,22086.5,11773.38,10310.14,,,,,,,,,8064.18,,,,,,,9398.6,,,,,11655.58,,,,,,,44466.0,,,,,,,,,,14470.16,,,9603.52,,12575.4,,,10558.33,,,,,,,21215.59,13564.58,,,,,
2723,440153,TN,,,,,,,,,,,,,16864.35,18926.5,16662.62,10554.44,26395.73,18921.0,11935.0,,,,,,,,,,,,,,,,,,,,,15159.61,,,,,,,,,,,,,,,,,,,,,,12110.23,,,,,,,,,,,,,,,,,9785.25,12158.66,,13909.57,,15104.44,,,13686.27,,,,11729.9,,,21334.09,18221.4,,,,,
2724,440227,TN,,,,,,,,,,,,,25690.5,20917.54,,13908.24,24532.31,19941.42,11655.52,,,,59360.36,,,,,,,,,,,57476.83,,24421.42,,32656.15,24922.2,20416.59,,,,,,,17628.41,12338.28,,12652.76,,,,,,,23372.86,,,,,13446.83,,,,,82348.05,,48598.77,41629.18,,,,,,,,,15300.47,,,,28229.16,21528.42,,,14740.3,,,,14430.66,,,34010.44,20737.33,,,,16566.07,
2725,450123,TX,,,,,,,,,,,,,44756.72,29681.66,34342.7,25832.85,,29974.6,,,,,,,,,,,,,,67266.09,,,,,,,41307.63,38668.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18433.93,,22705.54,,,26192.5,,,,,,,,,,,,,
2726,450130,TX,,,,,,,,,,,,,59142.14,,38626.73,25115.92,,31304.5,,,,,,,,,,,,,,,,,55604.72,,,,52450.07,41987.53,,,,,19543.27,,,,23103.83,,,,,,32607.0,,29145.76,,29765.66,,,24679.39,,49479.23,,,,,64917.21,,,72713.07,,,,,,,26006.39,,,19002.87,47537.0,31928.66,,,26804.52,,,,20943.41,122301.38,,67072.52,33477.06,18527.9,,,,21861.18
2727,450177,TX,,,,,,,,,,,,,26363.42,,19304.05,15261.61,26374.83,20287.4,14001.28,,,,,,,,,,,,,,,,,,,,,19348.77,17656.46,,,10967.09,11395.36,,17239.5,10053.92,,,,,,,,,,,,,,11321.5,,,,,,,,,,,,,,,,,13350.37,,,11846.91,,,,,12785.47,,,,14112.95,,,24785.0,,,,,,
2728,450419,TX,,,,,,,,,,,,,15926.36,15607.07,14728.61,11709.69,16275.14,17625.5,14448.14,,,,28901.09,,,,,,,,,,,,,,,,22389.84,14044.9,12982.82,13424.27,,,,,14596.69,,,,,,,,,,,,,,,14875.21,,,,,,,58313.85,,,,,,,,,,12362.33,14625.83,,11716.08,,13831.04,,16247.0,12696.96,,,,,,,21597.71,16499.66,,,,,
2729,450770,TX,,,,,,,,,,,,,7199.86,9034.45,7935.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6961.72,,,,,,,,,,,,6362.88,,,,,,,,,,,,,,,,,7398.63,,,6458.4,,,,,7545.0,,,,8066.27,,,,,,,,,5724.0
2730,450795,TX,,,,,,,,,,,,,22946.27,,,,33705.68,27898.73,,,,,,,,,,,,,,,,32153.41,,,,,37010.0,25586.53,,,,,,,,,,,39952.75,,,,,,,,,,,21817.42,,,,,,,,,,,,,,,,,,,,16689.33,,,,,17242.45,,,,,,,48273.08,,,,,,
2731,490089,VA,,,,,,,,,,,,,14720.88,14555.41,13123.25,11198.76,21965.86,17329.84,12732.42,,,,,,,,,,,,,,,,,,,,13778.0,12956.7,8632.75,,,,,,11989.84,9932.53,,,,,,,,,18165.72,,,,,11473.77,,,,,,,,,,,,,,,,,9610.08,,,9048.3,,,,14998.16,10356.13,,,,,,,21105.97,12170.91,,,,,
2732,490094,VA,,,,,,,,,,,,,24388.0,16354.08,,,26080.81,,,,,,,,,,,,,,,,,,,,,,36127.12,20302.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25827.07,20534.0,,,18613.38,,,,,,,53920.14,,14282.03,10457.63,,8890.0,
2733,490141,VA,,,,,,,,,,,,,18481.56,20217.55,18196.28,13729.14,20629.66,17641.52,13148.06,,,,,,,,,41490.66,,,,,,,,,,,19142.12,16988.1,,,,,,,13667.08,13405.86,,10105.16,,,,,,,23684.22,,,,,13344.36,,,,,,,39396.42,,,,,,,,,,13835.12,,11665.75,,22067.05,13630.93,,,12808.94,,,,14163.54,,,30538.47,20978.75,,,,,
2734,500033,WA,,,,,,,,,,,,,9969.63,11288.0,11808.7,12293.17,14740.66,13011.44,8837.92,,,,,,,,,,,,,,,,,,,,16667.0,11077.18,10520.14,,,,,,,,,,,,,,,,11942.92,,,,,9878.93,,,,,,,37600.72,,,37634.18,,,,,,,9093.35,,,8997.0,,9910.86,,12501.57,10429.45,,,,11328.53,,,20107.16,15179.33,,,,,
2735,510031,WV,,,,,,,,,,,,,10052.05,8800.46,9451.95,7318.07,11347.17,9153.69,,,,,20169.85,,,,,,,,,,,,,,,16335.97,14316.46,10456.86,,,,,,,9385.91,,11884.08,,,,,,,,12434.62,,,,,8564.72,,,,,,47359.81,40883.5,,,,,,,7436.64,,,5737.32,,,,12166.58,9591.76,,,9535.19,,,,,,,13883.16,10729.5,,,,,
2736,510082,WV,,,,,,,,,,,,,12474.16,11862.79,11102.15,7598.31,14232.17,11560.85,9221.44,,,,,,,,,,,,,,,,,,,,13374.73,9773.64,8627.16,,,,,,10960.07,9289.47,,,,,,,,,8279.63,,,,,8139.05,,,,,,,18206.0,,,,,,,,,,8116.4,,,,,9650.82,,,7892.72,,,,,,,14684.8,9269.58,,,,,
2737,510085,WV,,,,,,,,,,,,,15609.1,15838.3,12403.05,9431.81,18251.0,14151.97,6843.71,,,,,,,,,,,,,,,,,,,,18910.88,16171.76,10882.92,,,9438.45,,,14048.14,9836.66,13690.11,10553.76,18770.75,,,,,,15340.44,11887.25,16683.73,,,12142.29,18283.72,19940.54,,,,,33306.75,,,,,,,,,,12298.96,,,9341.29,18330.87,12956.04,,12986.66,8656.29,,,,9920.84,,,24796.11,11869.92,,,,,9696.52
2738,520033,WI,,,,,,,,,,,,,20346.6,12918.6,11371.83,,14758.05,14507.69,,,,,,,,,,,,,,,,,,,,,15353.75,12072.04,10531.41,,,,,16476.5,,9451.16,,,,,,,,,14227.31,,,,,,,,,,,,22885.13,,,23834.38,,,,,,,12000.88,10477.08,,,16615.09,14467.34,,,,,,,,,,18014.27,12725.34,,,,,
2739,520198,WI,,,,,,,,,,,,,26242.87,18038.25,15256.21,,25837.8,20440.16,,,,,,,,,,,,,,,,,,,,,24907.8,21423.59,,,,,,,,,14957.93,,,,,,,,14910.73,,,,,14674.53,,,,,61421.9,,34284.9,,,36262.63,,,,12263.0,,,12984.75,,,14923.75,46330.35,16926.88,,,14530.64,,,,,,,27645.8,,,,,,
2740,530002,WY,,,,,,,,,,,,,22234.13,20939.09,13959.81,13630.0,,18305.0,,,,,,,,,,,,,,,,,,,,,,14493.73,13013.0,,,,,,12453.27,,,10360.46,,,,,,,15732.5,,,,,16167.12,,,,,,,44916.43,,,,,,,,,,,,,14206.22,,,,,17385.68,,,,,,,29702.3,,,,,,13756.5
2741,670044,TX,,,,,,,,,,,,,27150.64,25599.3,17382.46,14743.63,29733.83,18662.41,16303.31,,,,,,,,,,,,,,,,,,,,27353.5,23554.26,,,,,,,20260.58,11949.7,19307.28,16098.76,,,,46170.1,18887.09,,25282.33,,20127.28,,,15568.65,24331.75,,,,,,64048.59,,,44969.26,,,,,,,15963.4,,,14198.88,,19703.09,,22357.16,17463.07,,,,19001.23,,,29273.41,,,,,,
2742,670053,TX,,,,,,,,,,,,,39468.45,36607.83,28405.52,,50471.95,26974.0,,,,,,,,,,,,,86025.66,,,,,,,,53297.23,30402.25,,,,,,,,,,,47939.92,,,,,42822.0,29610.08,,,,33465.9,25147.21,,,,,152700.42,,66878.72,,,46250.43,,,,,,,22418.73,,,20394.94,36620.41,28182.61,,,22260.82,,,,23405.33,146266.28,,57047.81,,,,,,
2743,10007,AL,,,,,,,,,,,,,,16595.0,13101.2,7997.08,20801.09,15039.5,10825.58,6933.09,7841.04,,,,,,,,,,,,,,,,,,,8746.46,7810.36,,,,,,,5604.57,6705.38,6417.2,,,,,,,,,,,,8624.59,,,,,,,41182.94,,,,,,,,,,9487.65,,,6835.62,,,,19130.23,9210.84,,,,7808.31,,,22160.9,,,,,,6891.18
2744,10022,AL,,,,,,,,,,,,,,19815.92,20777.66,16179.0,,21956.45,13947.0,,,,,,,,,,,,,,,,,,,,,16876.45,,,,,,,,,,,,,,,,,,,,,,14514.86,,,,,,,,,,,,,,,,,14201.92,,,11426.4,,,,,12922.51,,,,,,,,,,,,,
2745,10044,AL,,,,,,,,,,,,,,18480.43,16010.92,14522.75,,15334.31,13579.65,,,,,,,,,,,,,,,,,,,,22024.43,,,,,,,,,9228.54,,,,,,,,,,,,,,17080.9,,,,,,,,,,,,,,,,,11718.0,,,8028.33,,,,,13110.11,,,,,,,,,,,,,
2746,10050,AL,,,,,,,,,,,,,,16464.16,16752.4,14904.35,29464.84,17291.54,11539.52,,,,,,,,,,,,,,,,,,,,25839.29,15375.85,,,,,,,,,,,,,,,,,18356.25,,,,,12515.92,,,,,,,,,,,,,,,,,12908.72,,,11049.63,,,,17403.83,13347.48,,,,,,,20707.08,,,,,,
2747,10051,AL,,,,,,,,,,,,,,6728.0,5954.84,4952.46,,,,,4684.25,,,,,,,,,,,,,,,,,,,,4263.16,,,,,,,,3806.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4156.0,,,3884.15,,,,,,,,,,,,,,,,,,4139.38
2748,10052,AL,,,,,,,,,,,,,,5797.0,,4167.66,,5637.75,4078.35,,,,,,,,,,,,,,,,,,,,,4847.42,,,,,,,,,6094.05,4308.61,,,,,,,,,,,,5438.58,,,,,,,,,,,,,,,,,4547.4,,,3924.0,,,,,4231.21,,,,4415.7,,,11075.75,,,,,,
2749,10069,AL,,,,,,,,,,,,,,14024.93,13169.58,10916.9,25489.72,14000.17,12218.77,,10537.75,,22620.9,,,,,,,,,,,,,,,,15548.87,10293.9,8503.48,,,,,,,9489.66,,7216.7,,,,,,,9833.0,8482.08,,,,9123.91,,,,,,,,,,,,,,,,,15124.81,,,8512.48,,,,,10188.0,,,,11662.05,,,,,,,,,10099.26
2750,10130,AL,,,,,,,,,,,,,,20178.35,16990.91,12441.63,41303.61,18565.88,14870.55,,,,,,,,,,,,,,,,,,,,,13740.55,9386.41,,,,,,,,,,,,,,,,,,,,,11599.35,,,,,,,,,,,,,,,,,,,,12592.59,,,,,13017.41,,,,,,,,18188.6,,,,,
2751,10146,AL,,,,,,,,,,,,,,22682.76,,16480.18,,28420.2,21243.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13247.82,,17248.35,,,16276.64,,,,,,,63463.95,,,10386.43,,,
2752,10152,AL,,,,,,,,,,,,,,23584.81,22021.6,20362.45,,25060.42,15125.75,,,,,,,,,,,,,,,,,,,,,21253.44,,,,,,,,,,9561.2,,,,,,,,,,,,11772.64,,,,,,,36369.69,,,44535.53,,,,,,,,,,20582.92,,,,20234.69,13799.26,,,,15508.09,,,30127.21,,,,,,
2753,10168,AL,,,,,,,,,,,,,,18784.78,,14523.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56367.06,53910.5,36252.77,31863.44,,31886.77,,16696.22,,,,,,,,,,,,,,,,,,,,41137.75,,,,,,
2754,20008,AK,,,,,,,,,,,,,,29728.63,,,36137.72,24986.6,17053.69,,,,,,,,,,,,,,,,,,,,,21959.92,,,,,,,,,,,,,,,,,15386.5,,,,,13902.92,,,,,,,35885.6,,,,,,,,,,16031.72,,,,,,,,,,,,,,,,,,12077.84,,,
2755,30037,AZ,,,,,,,,,,,,,,42568.66,,26363.43,,35654.44,,,,,101782.21,,,,139034.6,86871.68,,,,,,,,,,41456.51,,,,,,,31786.36,,22611.18,,,23530.46,,,,,,,25926.07,,,,,28779.83,,,,,,,73911.39,,,,,,,,,,25971.05,28242.61,,,,27378.73,,,28000.0,,,,,,,58123.5,,,,,25806.81,
2756,30083,AZ,,,,,,,,,,,,,,23376.56,21586.37,,37330.53,22488.02,19519.12,19193.92,,,52931.84,,,,,,,,,,,,,,,34159.0,32188.7,26150.71,,,,,,,20873.3,,22624.15,17366.08,,,,,,,23746.04,,,,,20504.02,,,,,,,45774.84,,,54804.29,,,,,,,18962.15,,,18322.31,42199.88,27578.63,,,17339.68,,,,,,,44990.25,20342.71,,,,,
2757,30111,AZ,,,,,,,,,,,,,,19706.16,,12827.8,,,,,,,43129.64,,,,,66667.61,,,,,,,,,,,,,,,,,,,14950.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11431.93,,,13478.37,,17743.16,,,15727.5,,,,,,,27233.3,19984.21,14455.2,,,,
2758,30126,AZ,,,,,,,,,,,,,,23649.91,22147.39,16353.61,,21319.06,,,,,57875.53,114509.61,,,119741.04,89676.48,,,,,,,,,,37710.89,33023.61,19251.33,11463.08,,,,,,15578.88,12766.27,17262.76,,,,,,,,25333.33,,,,,20345.38,,,,,,,,,,,,,,,,,14784.84,,,,,25966.64,,,14196.15,,,,,,,48233.42,,,,44314.92,,
2759,30128,AZ,,,,,,,,,,,,,,31037.37,26480.55,,32201.18,24920.0,,,,,,,,,,67662.38,,,,,,,,,,33592.52,29798.25,24895.03,18517.6,,,,,,,16447.0,,17534.18,,,,,,,,,,,,23598.27,,,,,,,57142.77,,,,,,,,,,21395.05,,,,39003.69,28290.5,,,21148.8,,,,23979.45,,,46419.8,,,,,,
2760,40018,AR,,,,,,,,,,,,,,28409.61,24376.9,22514.12,48429.83,28126.51,20581.72,,,,,,,,,,,,,,,,,,,,,30777.53,17333.31,,,,,,,,,12657.36,,,,,,,,,,,,20729.14,,,,,,,54123.97,,,,,,,,,,28715.08,,,15842.66,,,,,19176.49,,,,,,,38401.8,34623.07,,,,12339.54,18727.92
2761,50028,CA,,,,,,,,,,,,,,31316.18,,17649.68,,23427.0,15153.52,,,,,,,,,,,,,,,,,,,,25860.72,24863.57,,,,,,,,,,15769.23,,,,,,,21375.5,,,,,19060.0,,,,,,,,,,,,,,,,,22398.85,,,13470.93,,,,,26032.33,,,,,,,39090.75,,,,,22482.72,
2762,50067,CA,,,,,,,,,,,,,,38843.2,,32552.35,,,,,,,,,,,,,,,,,,,,,,,,28999.0,,,,,,,,,,,,,,,,,51369.35,,,,,25112.0,,,,,,,79595.06,,,,,,,,,,,,,,,,,,22808.53,,,,,,,38847.35,35327.09,,,,,
2763,50248,CA,,,,,,,,,,,,,,87334.0,,39494.53,,65411.94,,,,,,,,,,,,,,,,,,,,,93283.81,79976.41,,,,,,,,54814.85,,35858.21,,,,,,,,,,,,49410.2,,,,,,,135925.35,,,,,,,,,,84335.0,,,54554.72,,,,,54401.93,,,,,,,,,38953.12,47974.08,,,
2764,50298,CA,,,,,,,,,,,,,,47479.16,50726.08,39607.95,70223.55,57927.29,46090.75,,,,113709.0,,,,,,,,,,,,,,,,63608.75,54676.72,37851.15,,,31012.85,,,43704.53,31404.66,,38904.62,,,,,,,,,,,,45864.66,,,,,,,,,,,,,,,,,,,,38888.76,,,,,41839.62,,,,36668.92,,,83007.73,54895.94,,,,,
2765,50423,CA,,,,,,,,,,,,,,36608.13,,28172.92,,31813.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25001.47,,,,,,,,,,,,,,,,,23797.09,,,24329.6,,,,,,,,,,,,41150.09,,,,,,
2766,50517,CA,,,,,,,,,,,,,,34379.3,,28821.5,44509.92,27856.22,,,,,,,,,,,,,,,,50678.81,,,,43988.7,49052.5,28545.91,,,,,,,,,,23400.81,,,,,,,24989.57,,,,,25688.48,,,,,,,71524.28,,,,,,,,,,25415.78,,,21621.18,30900.36,20234.46,,,,,,,,,,60168.89,,,,,,
2767,50531,CA,,,,,,,,,,,,,,50800.63,39415.64,23582.42,,47275.21,,,,,,,,,,,,,,,,,,,,,55918.71,,,,,,,,,,,,,,,,,,29517.9,,,,,26540.93,39418.14,,,,,,,,,,,,,,,,25967.43,,,24363.64,,,,,29965.75,,,,,,,66227.07,44294.21,22589.8,,,,
